Unnamed: 0,country,year,lat,lon,wealthpooled,households,urban_rural
107,kenya,2014,-0.587964,36.937258,0.637839257717133,25,0
108,kenya,2014,-0.5292,36.946806,0.0965074449777603,24,0
109,kenya,2014,-0.565426,36.886207,0.650921583175659,24,0
110,kenya,2014,-0.518254,36.913221,0.477154076099396,24,0
111,kenya,2014,-0.562322,36.982532,-0.108439691364765,22,0
112,kenya,2014,-0.636014,37.123259,-0.0093356519937515,24,0
113,kenya,2014,-0.52712,37.007515,0.212705925107002,25,0
114,kenya,2014,-0.474489,36.832314,-0.127794489264488,25,0
115,kenya,2014,-0.469786,37.054376,1.00434327125549,25,1
116,kenya,2014,-0.44266,36.925861,0.422531962394714,25,1
117,kenya,2014,-0.43618,36.954202,1.34755182266235,25,1
118,kenya,2014,-0.466341,36.95966,0.575406670570374,25,1
119,kenya,2014,-0.42296,36.977647,1.38002502918243,23,1
120,kenya,2014,-0.427778,36.953439,-0.0467671602964401,24,1
121,kenya,2014,-0.426272,36.970946,1.83675122261047,23,1
122,kenya,2014,-0.434915,36.964839,0.979502022266388,25,1
123,kenya,2014,-0.437902,36.959497,1.22504222393036,25,1
124,kenya,2014,-0.684701,37.286839,0.0216113608330488,25,0
125,kenya,2014,-0.674971,37.307785,0.0689603984355927,25,0
126,kenya,2014,-0.728845,37.355214,-0.339687287807465,25,0
127,kenya,2014,-0.5874,37.355233,-0.220105722546577,22,0
128,kenya,2014,-0.668495,37.339581,-0.117877051234245,25,1
129,kenya,2014,-0.68368,37.342893,-0.535697877407074,22,1
130,kenya,2014,-0.679813,37.354889,0.872103214263916,20,1
131,kenya,2014,-0.684659,37.368223,0.983307063579559,25,1
132,kenya,2014,-0.628707,37.419753,-0.48903489112854,25,0
133,kenya,2014,-0.670534,37.420061,-0.497583478689194,21,0
134,kenya,2014,-0.604137,37.377369,-0.144514635205269,24,0
135,kenya,2014,-0.47321,37.222938,1.36802291870117,22,1
136,kenya,2014,-0.437039,37.218181,0.328358262777328,22,0
137,kenya,2014,-0.521256,37.273601,-0.024414949119091,23,0
138,kenya,2014,-0.483921,37.286375,0.163486510515213,23,1
139,kenya,2014,-0.487278,37.270725,1.47478413581848,18,1
140,kenya,2014,-0.50983,37.31729,0.705864906311035,21,0
141,kenya,2014,-0.467017,37.249558,0.743650496006012,24,1
142,kenya,2014,-0.524228,37.261115,0.237909719347954,21,1
143,kenya,2014,-0.448302,37.314849,0.481581389904022,24,0
144,kenya,2014,-0.513463,37.239898,0.0740986764431,25,0
145,kenya,2014,-0.454555,37.177579,0.769071698188782,22,0
146,kenya,2014,-0.59862,37.262377,0.0372386425733566,21,0
147,kenya,2014,-0.574861,37.266165,0.976980924606323,21,0
148,kenya,2014,-0.641981,37.21268,0.0752598941326141,23,0
149,kenya,2014,-0.681942,37.213589,1.45673942565918,23,1
150,kenya,2014,-0.515017,37.365542,0.151400029659271,22,0
151,kenya,2014,-0.50074,37.3792,0.214241579174995,23,0
152,kenya,2014,-0.516444,37.356927,0.0045193671248853,19,0
153,kenya,2014,-0.411252,37.371355,-0.06041494384408,21,0
154,kenya,2014,-0.436144,37.341643,0.570554494857788,24,0
155,kenya,2014,-0.44383,37.329179,0.451560884714127,25,0
156,kenya,2014,-0.471742,37.390082,1.61573910713196,21,0
157,kenya,2014,-0.733715,37.143516,1.35053193569183,20,1
158,kenya,2014,-0.730281,37.164135,0.653009235858917,22,1
159,kenya,2014,-0.710653,37.17209,1.2242066860199,23,1
160,kenya,2014,-0.648903,37.08002,-0.0481940023601055,24,0
161,kenya,2014,-0.680842,37.169294,-0.0946240350604057,20,0
162,kenya,2014,-0.794721,37.105286,0.38838455080986,23,0
163,kenya,2014,-0.746186,36.939081,-0.08921829611063,25,0
164,kenya,2014,-0.733436,37.043008,-0.0163955967873335,25,0
165,kenya,2014,-0.68359,36.990416,0.103199146687984,23,0
166,kenya,2014,-0.668986,36.856277,0.161735832691193,24,0
167,kenya,2014,-0.68027,36.955927,0.451385647058487,25,0
168,kenya,2014,-0.65804,37.012108,-0.335213899612427,24,0
169,kenya,2014,-0.589473,36.99055,0.860889136791229,24,0
170,kenya,2014,-0.624405,36.97886,0.186977192759514,25,0
171,kenya,2014,-0.895614,37.0078,-0.0227878354489803,25,1
172,kenya,2014,-0.905528,37.068519,0.0123534295707941,25,0
173,kenya,2014,-0.944098,37.036829,0.192647948861122,25,0
174,kenya,2014,-0.859981,37.076587,-0.0709138885140419,23,0
175,kenya,2014,-0.826304,36.882033,0.198973059654236,25,0
176,kenya,2014,-0.838574,36.908361,0.596947491168976,21,1
177,kenya,2014,-0.82598,37.202827,-0.218413159251213,24,0
178,kenya,2014,-0.842579,37.217941,-0.121894523501396,24,1
179,kenya,2014,-0.892736,37.225612,0.193854138255119,21,1
180,kenya,2014,-0.921137,37.114661,0.735818266868591,18,1
181,kenya,2014,-0.961509,37.322731,-0.211092546582222,24,0
182,kenya,2014,-0.794966,36.906636,0.769857108592987,23,0
183,kenya,2014,-0.761084,36.933367,0.0284277275204659,24,0
184,kenya,2014,-0.800689,37.018838,-0.17071121931076,24,0
185,kenya,2014,-0.837748,37.099044,-0.483782798051834,24,0
186,kenya,2014,-0.801401,37.108933,0.146157577633858,22,1
187,kenya,2014,-0.796291,37.099225,0.0378502905368805,23,0
188,kenya,2014,-0.798871,37.138091,0.470818072557449,22,1
189,kenya,2014,-1.034393,37.361741,-0.372620820999146,21,0
190,kenya,2014,-0.932883,36.955664,0.898582518100739,21,0
191,kenya,2014,-0.963131,37.034262,0.581198632717133,25,0
192,kenya,2014,-0.875451,36.88438,0.690703094005585,25,0
193,kenya,2014,-1.216121,36.770583,1.20401525497437,22,1
194,kenya,2014,-1.191821,36.780668,0.792702257633209,20,1
195,kenya,2014,-1.198791,36.753897,1.15730285644531,14,1
196,kenya,2014,-1.138966,36.753466,0.587186455726624,25,0
197,kenya,2014,-1.20775,36.841392,0.872846961021423,21,1
198,kenya,2014,-1.266976,36.600454,0.173212915658951,25,1
199,kenya,2014,-1.210849,36.656892,1.41125237941742,20,1
200,kenya,2014,-1.26786,36.673272,1.81935822963715,23,1
201,kenya,2014,-1.250987,36.712359,1.27392196655273,22,1
202,kenya,2014,-1.226879,36.702157,0.895424008369446,20,1
203,kenya,2014,-1.221435,36.734731,0.719716489315033,21,1
204,kenya,2014,-1.150334,36.597213,0.823182702064514,21,0
205,kenya,2014,-1.076923,36.626454,1.08936083316803,17,1
206,kenya,2014,-1.09979,36.696657,0.863822460174561,17,1
207,kenya,2014,-0.876381,36.623502,0.0816137120127678,21,0
208,kenya,2014,-0.933773,36.596336,1.20990347862244,19,0
209,kenya,2014,-1.006705,36.739989,0.999240636825562,18,0
210,kenya,2014,-1.016861,36.726304,0.762909114360809,22,0
211,kenya,2014,-1.136899,36.76864,0.687709271907806,21,0
212,kenya,2014,-1.092889,36.790353,0.526931345462799,25,0
213,kenya,2014,-1.031255,36.847814,0.509356081485748,25,0
214,kenya,2014,-1.03903,37.261507,-0.533321678638458,24,0
215,kenya,2014,-1.071156,37.012823,0.662399470806122,22,1
216,kenya,2014,-1.039943,37.086751,0.866473734378815,20,1
217,kenya,2014,-1.040039,37.07392,1.50137448310852,20,1
218,kenya,2014,-1.053128,37.086969,0.36933359503746,9,1
219,kenya,2014,-1.075166,37.093542,0.984911501407623,21,1
220,kenya,2014,-1.202469,36.919464,1.77935945987701,24,1
221,kenya,2014,-1.19602,36.949532,1.21430945396423,21,1
222,kenya,2014,-1.211489,36.924615,1.4988911151886,21,1
223,kenya,2014,-1.150228,37.017182,0.803873121738434,23,1
224,kenya,2014,-1.147709,36.929877,0.868379235267639,21,1
225,kenya,2014,-1.1643,36.94151,1.10454666614532,22,1
226,kenya,2014,-0.95413,36.82788,0.11722969263792,23,0
227,kenya,2014,-0.988024,36.888131,-0.0501528009772301,25,0
228,kenya,2014,-1.017294,36.823876,0.205836787819862,25,0
229,kenya,2014,-0.964736,36.927786,0.657630383968353,23,0
230,kenya,2014,-0.922415,36.830119,0.470075309276581,23,0
231,kenya,2014,-4.007013,39.708159,1.00455832481384,20,1
232,kenya,2014,-3.97157,39.717502,0.986594259738922,22,1
233,kenya,2014,-4.058481,39.66949,1.62829148769379,23,1
234,kenya,2014,-4.072864,39.668066,1.83911168575287,21,1
235,kenya,2014,-4.05133,39.673211,1.9057023525238,21,1
236,kenya,2014,-4.034207,39.658615,1.3465861082077,20,1
237,kenya,2014,-4.031102,39.662567,1.02988719940186,21,1
238,kenya,2014,-4.008439,39.689613,1.08802700042725,24,1
239,kenya,2014,-4.022911,39.682026,1.19644105434418,21,1
240,kenya,2014,-4.019469,39.695543,0.830137550830841,21,1
241,kenya,2014,-4.016844,39.677254,1.13770484924316,24,1
242,kenya,2014,-4.026952,39.702423,1.4920095205307,21,1
243,kenya,2014,-3.993716,39.706779,0.931204855442047,23,1
244,kenya,2014,-4.015932,39.675776,0.996586501598358,20,1
245,kenya,2014,-4.033115,39.679256,1.35417890548706,22,1
246,kenya,2014,-4.013301,39.685453,1.04226458072662,22,1
247,kenya,2014,-4.040403,39.709398,2.32596373558044,19,1
248,kenya,2014,-4.046825,39.685968,0.424742013216019,22,1
249,kenya,2014,-4.035883,39.694938,0.527963161468506,19,1
250,kenya,2014,-4.037301,39.625301,1.06868541240692,21,1
251,kenya,2014,-4.02908,39.608276,1.00700807571411,22,1
252,kenya,2014,-4.041945,39.623503,0.634128391742706,23,1
253,kenya,2014,-4.016423,39.603046,0.357915639877319,21,1
254,kenya,2014,-4.009808,39.619994,0.869434773921967,23,1
255,kenya,2014,-4.023322,39.619622,0.883704602718353,23,1
256,kenya,2014,-4.035898,39.600497,0.7322056889534,22,1
257,kenya,2014,-4.013058,39.598848,0.900096774101257,22,1
258,kenya,2014,-4.004929,39.613415,0.900631606578827,21,1
259,kenya,2014,-4.014041,39.618114,0.40607076883316,21,1
260,kenya,2014,-4.007139,39.615958,0.245844334363937,23,1
261,kenya,2014,-4.087095,39.636298,0.707506120204926,19,1
262,kenya,2014,-4.100041,39.641373,0.755580604076385,20,1
263,kenya,2014,-4.111029,39.649094,0.978935182094574,21,1
264,kenya,2014,-4.076943,39.64133,1.08820676803589,21,1
265,kenya,2014,-4.086954,39.66016,1.05096018314362,22,1
266,kenya,2014,-4.099665,39.653358,1.11557674407959,20,1
267,kenya,2014,-4.246816,39.486476,-0.275967925786972,21,0
268,kenya,2014,-4.167861,39.316179,-0.513136267662048,25,0
269,kenya,2014,-4.22447,39.385369,-0.359269380569458,21,0
270,kenya,2014,-4.150887,39.471838,0.0959394127130508,22,1
271,kenya,2014,-4.115351,39.614322,0.498578548431396,20,0
272,kenya,2014,-4.223255,39.581826,0.166544824838638,25,0
273,kenya,2014,-4.193787,39.559847,0.0283629391342402,22,0
274,kenya,2014,-4.008023,39.456967,-0.367556065320969,25,0
275,kenya,2014,-3.938002,39.473718,-0.763021409511566,21,0
276,kenya,2014,-3.909192,39.45911,-0.380831450223923,25,0
277,kenya,2014,-4.127634,39.298249,-0.193396255373955,24,1
278,kenya,2014,-4.025246,39.160355,-0.899226546287537,22,0
279,kenya,2014,-4.198204,39.226841,-0.873738646507263,25,0
280,kenya,2014,-3.973083,39.243846,-0.720781326293945,25,0
281,kenya,2014,-3.768159,39.172251,-0.394567668437958,22,0
282,kenya,2014,-4.277202,39.555614,0.171529233455658,21,1
283,kenya,2014,-4.272349,39.551335,0.919875383377075,18,1
284,kenya,2014,-4.284683,39.590442,1.21342813968658,21,1
285,kenya,2014,-4.282838,39.565986,1.921666264534,16,1
286,kenya,2014,-4.286653,39.560679,0.190277650952339,21,1
287,kenya,2014,-4.284318,39.57452,0.510806143283844,20,1
288,kenya,2014,-4.291076,39.576571,1.29168176651001,24,1
289,kenya,2014,-4.316598,39.554597,1.17758131027222,21,1
290,kenya,2014,-4.386407,39.526889,0.413112998008728,23,0
291,kenya,2014,-4.442186,39.201351,-0.725378274917603,21,0
292,kenya,2014,-4.4284,39.314892,-0.334269881248474,22,0
293,kenya,2014,-4.530121,39.189307,-0.239515200257301,22,0
294,kenya,2014,-4.367214,39.036752,-0.873393774032593,22,0
295,kenya,2014,-4.660926,39.20073,-0.63489556312561,22,0
296,kenya,2014,-4.505692,39.367452,0.0345664843916893,22,0
297,kenya,2014,-4.469491,39.489473,-0.0448375642299652,24,1
298,kenya,2014,-4.631802,39.328688,-0.706514954566956,25,0
299,kenya,2014,-3.463826,39.936023,-0.403686732053757,23,0
300,kenya,2014,-3.443292,39.950692,-0.495269358158112,20,0
301,kenya,2014,-3.625482,39.851017,0.526240468025208,23,1
302,kenya,2014,-3.630742,39.868466,0.421784400939941,22,1
303,kenya,2014,-3.940409,39.736717,0.666247546672821,25,1
304,kenya,2014,-3.952572,39.742745,1.27631223201752,24,1
305,kenya,2014,-3.93914,39.732601,1.23397135734558,20,1
306,kenya,2014,-3.853612,39.745835,-0.362212836742401,23,0
307,kenya,2014,-3.850899,39.806964,0.350212037563324,20,0
308,kenya,2014,-3.490048,39.737486,-0.163431093096733,22,0
309,kenya,2014,-3.652673,39.757497,-0.523547768592834,25,0
310,kenya,2014,-3.590507,39.527396,-0.8111771941185,24,0
311,kenya,2014,-3.729556,39.690748,-0.41834557056427,25,0
312,kenya,2014,-3.804927,39.76651,-0.582945823669434,24,0
313,kenya,2014,-3.83061,39.633115,0.739522397518158,17,1
314,kenya,2014,-3.842308,39.634,-0.231565147638321,23,0
315,kenya,2014,-3.884601,39.524861,-0.429595172405243,25,0
316,kenya,2014,-3.951288,39.611538,-0.127424851059914,23,0
317,kenya,2014,-3.868253,39.485738,0.983674764633179,24,1
318,kenya,2014,-3.850751,39.457943,0.953224360942841,19,1
319,kenya,2014,-3.880782,39.542766,-0.292602032423019,22,0
320,kenya,2014,-3.715756,39.596646,-0.31760561466217,24,0
321,kenya,2014,-3.211529,40.111159,0.960805654525757,24,1
322,kenya,2014,-3.223763,40.116477,0.965316116809845,25,1
323,kenya,2014,-3.233381,40.107873,0.729718446731567,20,1
324,kenya,2014,-3.24377,40.101518,0.563727855682373,22,1
325,kenya,2014,-3.218197,40.11917,1.52686285972595,24,1
326,kenya,2014,-3.216621,40.067124,-0.121317498385906,25,0
327,kenya,2014,-3.325576,40.010346,0.345553666353226,25,1
328,kenya,2014,-3.381388,39.943968,-0.15209849178791,23,0
329,kenya,2014,-3.105848,39.78555,-0.350999802350998,24,0
330,kenya,2014,-3.110758,40.141823,-0.162541821599007,25,0
331,kenya,2014,-2.751674,40.162949,-0.67554497718811,21,0
332,kenya,2014,-3.290975,39.813767,-0.325611174106598,24,0
333,kenya,2014,-0.701589,39.000257,-0.315888166427612,20,0
334,kenya,2014,-0.231804,39.296965,-0.938381373882294,21,0
335,kenya,2014,-1.177903,39.910248,-0.516874730587006,22,0
336,kenya,2014,-1.051664,39.73302,-0.910688161849976,21,0
337,kenya,2014,-0.694972,39.76162,-0.861788511276245,21,0
338,kenya,2014,-1.42132,40.031235,-0.850640594959259,25,0
339,kenya,2014,-1.492789,40.015477,0.270877778530121,20,1
340,kenya,2014,-1.234241,39.923949,-0.502781271934509,24,0
341,kenya,2014,-1.546487,40.057665,-0.579839587211609,22,1
342,kenya,2014,-1.51826,40.068543,-0.605042934417725,23,1
343,kenya,2014,-1.546127,39.216323,-0.690586090087891,23,0
344,kenya,2014,-1.501885,40.010772,-0.721154093742371,21,1
345,kenya,2014,-1.485353,40.027555,0.211224421858788,23,1
346,kenya,2014,-0.463706,39.603718,0.491840451955795,19,1
347,kenya,2014,-0.477675,39.611709,0.429910004138947,23,1
348,kenya,2014,-0.474145,39.628639,-0.124733969569206,21,1
349,kenya,2014,-0.425303,39.608482,-0.442452847957611,22,1
350,kenya,2014,-0.426962,39.400216,-0.838065326213837,25,0
351,kenya,2014,-0.602493,39.776863,-0.76606547832489,23,0
352,kenya,2014,-1.68287,40.101387,-0.600193977355957,24,0
353,kenya,2014,-1.601712,39.98244,-0.615902066230774,23,0
354,kenya,2014,-2.285589,40.10244,-0.61560469865799,25,0
355,kenya,2014,-2.226168,39.994442,-0.847222626209259,24,0
356,kenya,2014,-2.114905,40.155853,-0.308633655309677,23,0
357,kenya,2014,-1.937471,39.962449,-0.601363241672516,25,0
358,kenya,2014,-2.480266,40.549668,-0.455635875463486,24,0
359,kenya,2014,-2.490288,40.478765,-0.883399188518524,19,0
360,kenya,2014,-2.417757,40.213231,-0.767007112503052,23,0
361,kenya,2014,-2.482511,40.240589,-0.74249941110611,23,0
362,kenya,2014,-2.493213,40.225284,-0.847441613674164,23,0
363,kenya,2014,-2.420697,40.191477,-0.239920154213905,19,0
364,kenya,2014,-2.254498,40.891375,0.601430892944336,20,1
365,kenya,2014,-2.254896,40.893015,1.25673615932465,21,1
366,kenya,2014,-2.271723,40.886418,1.29421782493591,21,1
367,kenya,2014,-2.260345,40.895725,0.724241554737091,21,1
368,kenya,2014,-2.281817,40.884337,0.266309171915054,22,1
369,kenya,2014,-2.263761,40.890976,0.703732848167419,22,1
370,kenya,2014,-2.26229,40.893627,0.418930619955063,23,1
371,kenya,2014,-2.281413,40.896914,0.336901903152466,22,1
372,kenya,2014,-2.276568,40.903244,1.15031254291534,23,1
373,kenya,2014,-2.268796,40.899323,1.08263885974884,21,1
374,kenya,2014,-2.271991,40.898595,1.13220715522766,21,1
375,kenya,2014,-2.295544,40.903534,1.39122593402863,17,1
376,kenya,2014,-2.281916,40.881739,0.171315565705299,24,0
377,kenya,2014,-2.172063,40.814391,0.241961091756821,20,0
378,kenya,2014,-2.228304,40.855722,0.159505173563957,19,0
379,kenya,2014,-2.389919,40.761294,-0.126057758927345,22,0
380,kenya,2014,-2.365013,40.722602,0.69359964132309,23,0
381,kenya,2014,-2.375449,40.691396,0.874935507774353,23,1
382,kenya,2014,-2.384338,40.699711,0.840030014514923,22,1
383,kenya,2014,-2.080532,40.486574,-0.3722183406353,14,0
384,kenya,2014,-2.334056,40.549905,0.0328484028577805,21,0
385,kenya,2014,-2.426329,40.725471,-0.257571429014206,23,0
386,kenya,2014,-2.387769,40.570612,-0.302013903856277,20,0
387,kenya,2014,-2.357282,40.663143,-0.227924689650536,23,0
388,kenya,2014,-2.345333,40.696376,-0.0753958523273468,23,0
389,kenya,2014,-2.373058,40.461242,0.656466543674469,21,0
390,kenya,2014,-2.358999,40.361414,-0.52535492181778,24,0
391,kenya,2014,-2.405671,40.371237,-0.915173053741455,24,0
392,kenya,2014,-2.107669,41.026867,-0.268909960985184,24,0
393,kenya,2014,-2.12993,41.065312,-0.297065377235413,20,0
394,kenya,2014,-2.092042,41.143183,-0.703342020511627,22,0
395,kenya,2014,-1.815831,40.796138,-0.489440113306046,17,0
396,kenya,2014,-3.775851,38.64294,0.0468635633587837,24,0
397,kenya,2014,-3.566665,38.734511,0.723941564559937,20,0
398,kenya,2014,-3.526174,38.619472,0.238918215036392,24,0
399,kenya,2014,-3.400005,38.566416,0.632628083229065,21,0
400,kenya,2014,-3.384242,38.54889,1.28369426727295,24,0
401,kenya,2014,-3.397599,38.5702,0.425817936658859,22,1
402,kenya,2014,-3.370572,38.560319,0.632849276065826,19,1
403,kenya,2014,-3.380176,38.573271,1.56722557544708,23,1
404,kenya,2014,-3.399587,38.558575,1.81307399272919,20,1
405,kenya,2014,-3.505407,38.379688,0.840644776821136,22,1
406,kenya,2014,-3.479944,38.415518,0.0081814778968691,21,0
407,kenya,2014,-3.586587,38.467748,0.268362611532211,22,0
408,kenya,2014,-3.636601,38.381954,-0.139959141612053,22,0
409,kenya,2014,-3.449785,38.326564,0.130296811461449,21,0
410,kenya,2014,-3.442766,38.304426,0.133135065436363,23,0
411,kenya,2014,-3.385227,38.34636,-0.146827057003975,24,0
412,kenya,2014,-3.396853,38.379129,0.63549143075943,24,1
413,kenya,2014,-3.280824,38.266454,-0.275469034910202,24,0
414,kenya,2014,-3.398612,38.310817,0.120302759110928,25,0
415,kenya,2014,-3.397673,38.359547,-0.0677208378911018,24,0
416,kenya,2014,-3.377656,38.345331,-0.0110409259796143,25,0
417,kenya,2014,-3.385064,38.454961,-0.209365621209145,25,0
418,kenya,2014,-3.354748,38.500362,0.229199811816216,24,0
419,kenya,2014,-3.339615,38.431238,0.427363514900208,22,0
420,kenya,2014,-3.029866,38.640847,0.734314680099487,23,0
421,kenya,2014,-3.363061,37.687176,0.0865222215652466,23,0
422,kenya,2014,-3.398621,37.676841,1.03005790710449,20,1
423,kenya,2014,-3.396215,37.680804,0.0655955374240875,24,1
424,kenya,2014,-3.424485,37.693477,0.0088395848870277,24,1
425,kenya,2014,-3.375506,37.67549,1.04851627349854,24,1
426,kenya,2014,2.342909,37.998804,1.10774040222168,25,1
427,kenya,2014,2.329184,37.943391,0.867636978626251,23,0
428,kenya,2014,2.347209,37.978154,0.832333266735077,25,1
429,kenya,2014,2.341871,37.986691,0.868953585624695,25,1
